restaurantsName,restaurantType,location,src,rating,reviews,url,description,quickFacts,businessHours
Taste of Lebanon,LEBANESE,"510 East Market Street, Unit F, Leesburg, VA",https://www.zabihah.com/img/photos/150102_logo.jpg,3.2,5,https://www.zabihah.com/biz/Leesburg/Taste-of-Lebanon/Sf6NQ6R2Pe,"Family style Lebanese restaurant serving traditional healthier and lighter cuisine using fresh ingredients. Made from scratch dishes hummus, falafel, Baba Ghanouge, shawerma, kabobs and fresh in house baked pita bread! We use extra virgin olive oil and organic ingredients imported from Lebanon. We also offer a wide variety of vegetarian choices. Available for carry out, and enjoy our friendly and relaxing atmosphere! Come in and join us in our 90 seats dining room! Special catering menu available for large parties! ","(571) 707-8847 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | Delivery available | Parking available",11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Mediterranean Grill & Café,MIDDLE EASTERN,"8428 Lee Highway, Fairfax, VA",https://www.zabihah.com/img/photo_zabihah.png,3,1,https://www.zabihah.com/biz/Fairfax/Mediterranean-Grill-amp-Cafe/Ms1OBCofNJ,"null",(703) 573-9577 | Full halal menu | Alcohol-free | $ out of $$$$ | Cash - accepted,11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Curry Mantra,INDIAN,"9984 Main Street, Fairfax, VA",https://www.zabihah.com/img/photos/20171.jpg,3,6,https://www.zabihah.com/biz/Fairfax/Curry-Mantra/tTVMf8C7tO,Curry Mantra is vegetarian and non-vegetarian Indian restaurant in Fairfax. We serve wide variety of curries from north as well south india. ,"(703) 218-8128 | Full halal menu | Alcohol served | $ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card , Discover - accepted | Available to-go  | Delivery available | Parking available | Reservations not required | Catering available (more info) | No prayer accomodations | null | null | Clean restrooms",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Cherry Blossom,"AFGHAN, AMERICAN, PERSIAN","46110 Lake Center Plaza, Sterling, VA",https://www.zabihah.com/img/photos/132952_logo.jpg,3,2,https://www.zabihah.com/biz/Sterling/Cherry-Blossom-Restaurant-amp-Banquet-Hall/3luRjxYvqK,"Cherry Blossom offers authentic Afghan kabobs and cuisine. Cherry Blossom Banquet Hall's diverse menus from around the globe offer an endless amount of delicious dishes to choose from. Our ballroom is ideal for all types of events. From wedding receptions to anniversary celebrations and birthday parties to corporate functions, Cherry Blossom Banquet Hall is the perfect setting for your next big celebration. ","(703) 444-0080 | Full halal menu | Alcohol allowed | $$ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card - accepted | Available to-go | null | Parking available",11:30a-9:00p | 11:30a-9:00p | 11:30a-9:00p | 11:30a-9:00p | 11:30a-9:00p | 11:30a-9:00p | 11:30a-9:00p
Inchin's Bamboo Garden,CHINESE (HAKKA),"13059 Worldgate Drive, Herndon, VA",https://www.zabihah.com/img/photos/chain_91.jpg,3,1,https://www.zabihah.com/biz/Herndon/Inchins-Bamboo-Garden/fHVsVzUuau,"Inchin's is a combination of the words Indian and Chinese. This truly describes our cuisine. Since Calcutta played a very important part in the development of Chinese cuisine in India, it is here that our food is inspired from. In today's Global Cuisine trend ours is a fusion of many far eastern cuisines. Some of the dishes are inspired by Malaysian cooking which in turn is influenced by Indian and Chinese cooking styles. It was a natural follow through that we also introduced Thai cuisine as part of our menu in order to keep to the Pan Asian concept. ","(703) 467-9118 | Full halal menu | Alcohol served | $$ out of $$$$ | Cash , VISA , MasterCard - accepted | Available to-go | null |  Parking available | Reservations not required  | Catering available (more info) | No prayer accomodations | Free wifi available | null | Clean restrooms | null | Wheelchair accessible | Child-friendly premises",OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS
Madras Chopsticks,"CHINESE (HAKKA), INDIAN","2465 Centreville Road, Unit J3, Herndon, VA",https://www.zabihah.com/img/photos/145154_logo.jpg,1,1,https://www.zabihah.com/biz/Herndon/Madras-Chopsticks/y8G25BHXA6,"Enjoy fine dining, sizzling flavor, and fantastic prices at Madras Chopsticks, an Indian Chinese restaurant in Herndon, Virginia. We are proud to offer you authentic fusion food, a unique blend of Chinese and Indian dishes. Our delightful staff is fully trained with more than 20 years of experience, and is always courteous and accommodating. With a firm commitment to quality, our customers continually appreciate our tasty food and fresh flavor ","(703) 561-0123 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card , Discover - accepted | null | null | Parking available | null | null | No prayer accomodations | null | null | Adequate restrooms",11:30a-10:00p | 11:30a-10:00p | 11:30a-10:00p | 11:30a-10:00p | 11:30a-10:00p | 11:30a-10:00p | 11:30a-10:00p
Sitar of India,INDIAN,"110 Railway Lane, Hagerstown, MD",https://www.zabihah.com/img/photos/163471_logo.jpg,5,1,https://www.zabihah.com/biz/Hagerstown/Sitar-of-India/IfXoUJzHfG,"Halal traditional Indian restaurant. We offer delicious regional specialties - some hot and spicy, some mild and delicious, tandoori chicken and exotic Indian breads. ","(301) 733-8223 | Full halal menu | $ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | Delivery available | Parking available",11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p
Hummus Mediterranean Grill,MEDITERRANEAN,"11205 John F Kennedy Drive, Hagerstown, MD",https://www.zabihah.com/img/photos/147691.jpg,5,4,https://www.zabihah.com/biz/Hagerstown/Hummus-Mediterranean-Grill/arlwsz3iRf,Halal Mediterranean food. ,"(240) 513-6020 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , American Express , Discover - accepted | Available to-go | null | Parking available | Reservations not accepted  | Catering available (more info) | null | Free wifi available | Organic halal available | Clean restrooms | null | Wheelchair accessible | Child-friendly premises",11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p
Pizza Roma,ITALIAN,"9009 Baltimore Road, Frederick, MD",https://www.zabihah.com/img/photo_zabihah.png,4,1,https://www.zabihah.com/biz/Frederick/Pizza-Roma/bZbpxadQJm,,"(301) 668-8787 | Partial halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Discover - accepted  | Available to-go  | Delivery available | Parking available | Reservations not accepted | Catering available (more info)",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Potomac Street Grill,"AMERICAN, MIDDLE EASTERN","31 East Potomac Street, Brunswick, MD",https://www.zabihah.com/img/photos/134792_logo.jpg,NR,0,https://www.zabihah.com/biz/Brunswick/Potomac-Street-Grill/cZhcPLHty8,"Potomac Street Grill opened on September 22, 2012 and is owned and operated by Abed Alkteifan. We serve a delicious variety of American, Tex-Mex, and authentic Middle Eastern food. ","(301) 969-0548 | Partial halal menu | Alcohol served | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Jasmine Al-Sham Mediterranean Grill & Market,MEDITERRANEAN,"3532 Urbana Pike, Unit B, Frederick, MD",https://www.zabihah.com/img/photos/151253_logo.jpg,4,1,https://www.zabihah.com/biz/Frederick/Jasmine-Al-Sham-Mediterranean-Grill-amp-Market/z0IH2Yygi9,,"(301) 363-5877 | Full halal menu | Alcohol-free | $ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | null | null | null | null | No prayer accomodations",11:00a-9:00p | CLOSE | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p
Mango Grill,"INDIAN, THAI","11205 John F Kennedy Drive, Unit 201, Hagerstown, MD",https://www.zabihah.com/img/photos/143575_logo.jpg,1,1,https://www.zabihah.com/biz/Hagerstown/Mango-Grill/MTjbsYKsCY,"Warm, unfussy Indian-Thai restaurant with kosher &amp; halal meat &amp; a popular lunch buffet ","(240) 707-6220 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | null | Parking available",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
NYFC Fried Chicken & Fish,AMERICAN,"1401 Pulaski Highway, Edgewood, MD",https://www.zabihah.com/img/photos/54520.jpg,5,3,https://www.zabihah.com/biz/Edgewood/NYFC-Fried-Chicken-amp-Fish/K7sc894yjO,"null","(410) 671-9111 | Full halal menu | Alcohol-free | $ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card - accepted | Available to-go | null | Parking available",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Butter Chicken,"INDIAN, NEPALESE","6837 Loch Raven Blvd., Towson, MD",https://www.zabihah.com/img/photos/57688_logo.jpg,5,1,https://www.zabihah.com/biz/Towson/Butter-Chicken/jVbouQiRCL,Indian and Nepalese cuisine. Offers delivery. ,"(410) 821-5100 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card - accepted | Available to-go | null | Parking available",CLOSE | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Spice n Curry,INDIAN,"6590 Old Waterloo Road, Elkridge, MD",https://www.zabihah.com/img/photos/134337_logo.jpg,5,1,https://www.zabihah.com/biz/Elkridge/Spice-n-Curry/jsKRPVZ0Wn,Indian food that will transport you to the local streets of India and will make you miss home a little bit lesser when you walk into Spice n Curry. At Spice n Curry we focus on serving you the best Indian food that will resonate with the taste of food back home. Every cuisine has a basic palate that highlights its local specials and makes every bite a treat for food lovers. We at Spice n Curry have picked up the best spice blends creating a symphony of flavor and will leave you wanting for more. ,"(443) 661-4068 | Partial halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | null | null | Parking available | null | Catering available (more info) | null | null | null | Clean restrooms ",OPEN 24 HRS | CLOSE | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS | OPEN 24 HRS
Taste of Taj,"THAI, CHINESE, INDIAN","9810 Belair Road, Unit H, Perry Hall, MD",https://www.zabihah.com/img/photo_zabihah.png,5,1,https://www.zabihah.com/biz/Perry-Hall/Taste-of-Taj/51D4ub0FeE,"Taste of Taj is an Indian Restaurant with specialties in Indian, South Indian, Thai and Indo-Chinese dishes. ","(410) 609-7662 | Full halal menu | Alcohol served | $$ out of $$$$ | Cash , VISA , MasterCard - accepted | Available to-go | null | Parking available",11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-10:00p | 11:00a-10:00p
Falafel House,MIDDLE EASTERN,"20 Allegheny Avenue, Towson, MD",https://www.zabihah.com/img/photos/136558.jpg,5,1,https://www.zabihah.com/biz/Towson/Falafel-House/mtFVlhEk8t,Authentic Mediterranean cuisine served with pride and tradition. All our seasonings/sauces are made and prepped specially in-house using fresh ingredients! ,(410) 337-5225 | Full halal menu | null | $ out of $$$$ | Cash - accepted | null | null | Parking available | null | null | null | Free wifi available,11:00a-8:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p
4 Seasons,"MEDITERRANEAN, PAKISTANI, AMERICAN","2216 Defense Highway, Crofton, MD",https://www.zabihah.com/img/photos/137694_logo.jpg,5,1,https://www.zabihah.com/biz/Crofton/4-Seasons/t3ozdwRjDk,"Curry, Kabab, Pizza, Subs - sit down and take out. ","(410) 451-4646 | Partial halal menu | null | $$ out of $$$$ | Cash , VISA - accepted | Available to-go | null | Parking available | null | null | null | Free wifi available",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
The Spot,MIDDLE EASTERN,"1101 Saint Paul Street, Baltimore, MD",https://www.zabihah.com/img/photos/138839_logo.jpg,5,1,https://www.zabihah.com/biz/Baltimore/The-Spot/ZyPWOhFCrm,This restraunt has only grill chicken halal. You can either order a grilled chicken sandwich/gyro or simple grilled chicken with rice. Sometimes they also have halal beef steak gyro. It depends upon the availability. Ask from the owner. They are muslim. Really nice people. ,"(410) 962-1600 | Partial halal menu | Alcohol allowed | $$$ out of $$$$ | Cash , VISA , MasterCard - accepted | Available to-go",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Tandoori Kabob,"INDIAN, PAKISTANI","111 Mountain Road, Suite A, Pasadena, MD",https://www.zabihah.com/img/photos/144386_logo.jpg,5,1,https://www.zabihah.com/biz/Pasadena/Tandoori-Kabob/JRM7GHZ9cj,Restaurant with 100% halal Pakistani Indian cuisine. ,"(443) 637-7756 | Full halal menu | Alcohol-free | $ out of $$$$ | Cash , VISA , MasterCard - accepted | Available to-go | null | Parking available | null | Catering available (more info)",11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p
Bonsai Japanese Express,JAPANESE,"2835 North Rolling Road, Windsor Mill, MD",https://www.zabihah.com/img/photos/147345_logo.jpg,5,2,https://www.zabihah.com/biz/Windsor-Mill/Bonsai-Japanese-Express/Id2qYnWJye,"First Japanese Express that serving Halal food. Begin your voyage with our diverse food destinations. Offering variety of different choice of sushi and Hibachi Meal. You can simply select your choice of meats, seafood, vegetables and watch the chef create your fresh and succulent dish right before your eyes. Our food quality, friendly service and cleanliness will exceed your expectations. ","(443) 200-3896 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card , Discover - accepted | Available to-go  | Delivery available  | Parking available | null | null | null | Free wifi available | null | Clean restrooms | null | null | Child-friendly premises",CLOSE | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 12:00p-9:00p
Yemen & Gulf,"YEMENI, MIDDLE EASTERN","401 South Broadway, Baltimore, MD",https://www.zabihah.com/img/photo_zabihah.png,5,2,https://www.zabihah.com/biz/Baltimore/Yemen-amp-Gulf/3vdw8bKsol,,"(410) 537-5999 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | Delivery available",9:00a-11:30p | 9:00a-11:30p | 9:00a-11:30p | 9:00a-11:30p | 9:00a-11:30p | 9:00a-11:30p | 9:00a-11:30p
Mount Everest,"AMERICAN, NEPALI, INDIAN","7927 Belair Road, Suite C, Overlea, MD",https://www.zabihah.com/img/photos/163091_logo.jpg,5,1,https://www.zabihah.com/biz/Overlea/Mount-Everest/UpKQcclid6,"Mount Everest is fine dinning restaurant which served wide array of cuisine with many delicious Nepalese and Indian, vegetarian and non vegetarian dishes. ",(410) 668-2264 | Full halal menu | Alcohol allowed | $ out of $$$$ | Cash - accepted | Available to-go | Delivery available | Parking available,11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p | 11:30a-9:30p
Sizzling Bombay,NORTH INDIAN,"2108 Bel Air South Parkway, Bel Air, MD",https://www.zabihah.com/img/photos/8192.jpg,4.7,3,https://www.zabihah.com/biz/Bel-Air/Sizzling-Bombay/bkjyJd7Ntx,North Indian Cuisine. Located in Shopping Strip behind the Burger King and Chesapeake Bank on Emmorton Rd near the Festival Shopping Center. Comfortable chairs with no arms. ,(410) 569-0716 | Full halal menu | Alcohol served | $$ out of $$$$ | Cash - accepted | null | null | Parking available | null | null | No prayer accomodations | null | null | Clean restrooms | null | Wheelchair accessible,11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Paradise Biryani Pointe,INDIAN,"6400 Baltimore National Pike, Catonsville, MD",https://www.zabihah.com/img/photos/chain_74.jpg,4.3,4,https://www.zabihah.com/biz/Catonsville/Paradise-Biryani-Pointe/ByHIHstwW7,"Paradise Biryani Pointe is a trademarked Indian cuisine restaurant chain with its signature biryani, specialities in moghlai and tandoori dishes. Paradise Biryani Pointe maintains its excellent taste and consistency by its unique recipe and Spice formula perfected by it over the years. Paradise Biryani Pointe is proud to say that it takes inspiration from its die-hard customers who love our food so much. Paradise Biryani Pointe loves to open new Locations to tickle the taste buds of gourmets across the cities in USA. ",(410) 747-0080 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash - accepted | Available to-go | null | Parking available,11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Royal Pizza,"ITALIAN, AMERICAN","1724 Woodlawn Drive, Unit 33, Woodlawn, MD",https://www.zabihah.com/img/photo_zabihah.png,4,9,https://www.zabihah.com/biz/Woodlawn/Royal-Pizza/dDnWlMx1kb,Formerly known as Jazz Pizza. Located in the West Bell Shopping Center. ,(410) 594-9444 | Full halal menu | Alcohol-free | $ out of $$$$ | Cash - accepted,11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Akbar,INDIAN,"823 North Charles Street, Baltimore, MD",https://www.zabihah.com/img/photos/4459_logo.jpg,4,2,https://www.zabihah.com/biz/Baltimore/Akbar/vHr191rxh6,"For over 32 years, Akbar Restaurant has been serving Maryland with the finest array of dishes and gourmet masterpieces, coupled with renowned service. Now, as we enter our 33rd year as Baltimore's premier Indian restaurant, we'd like to thank all our customers for truly making Akbar, Baltimore's Finest Indian Cuisine. ",(410) 539-0944 | Alcohol served | $$$ out of $$$$ | Cash - accepted | Available to-go,11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
King's Pizza & Subs,ITALIAN,"907 West 36th Street, Baltimore, MD",https://www.zabihah.com/img/photos/16363.jpg,NR,0,https://www.zabihah.com/biz/Baltimore/Kings-Pizza-amp-Subs/cxor780o2X,"They have two businesses right next to each other. King's Pizza &amp; Subs can make a halal pizza upon request, and King's Grilled Kabob (the neighbor next door) has a full halal menu. As far as I know, they do not use pork in their ingredients. ","(410) 889-3663 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card - accepted | Available to-go | null | null | null | Catering available (more info)",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Café Spice,INDIAN,"10540 York Road, Cockeysville, MD",https://www.zabihah.com/img/photo_zabihah.png,NR,0,https://www.zabihah.com/biz/Cockeysville/Cafe-Spice/shNEhe4AdA,Owners are not Muslim but they keep an all-Halal menu for their Muslim customers. Buffet for $8 on weekdays and $12 on Sundays. ,(410) 891-8740 | Full halal menu | null | $$ out of $$$$ | Cash - accepted | Available to-go | null | Parking available,11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p
Maiwand Kabob,AFGHAN,"839 Elkridge Landing Road, Linthicum Heights, MD",https://www.zabihah.com/img/photos/22524_logo.jpg,4,7,https://www.zabihah.com/biz/Linthicum-Heights/Maiwand-Kabob/FyIJgYrkST,"This location of Maiwand Kabob caters to office workers near BWI Airport and is only open on workdays. Maiwand Kabob opened in the fall of 1999 on a quiet corner in the heart of Columbia, Maryland. As Columbiaâs very first Afghan restaurant, it was envisioned as a quaint, family-owned eatery with one simple goal: to provide generous portions of fresh Afghan food at moderate prices. Since our modest beginnings, Maiwand Kabob has slowly and thoughtfully expanded to four locations to better serve and accommodate our customers. Maiwand Kabob has been consistently honored for its great taste and value. We have been recognized in the Baltimore Sun and the Washington Post and have been awarded the âbest cheap eatâ in Howard county. We proudly offer a great variety of authentic Afghan dishes. From our succulent kabobs to our tandoori bread and mouth-watering rice pudding, we are sure to satisfy even the most sophisticated palate. We believe in freshness and authenticity, and as such, our wide selection of tender kabobs are marinated daily in a variety of traditional spices and seasonings. Cooked to order, our food is prepared fresh from scratch using only the finest quality ingredients. We offer daily lunch specials, dine-in, take-out, and catering for any occasion. We will be delighted to cater your next dinner or event! ","(410) 850-0273 | Full halal menu | Alcohol-free | $$$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | null | Parking available | null | null | No prayer accomodations | null | null | Clean restrooms | null | null | Child-friendly premises",CLOSE | 10:30a-9:00p | 10:30a-9:00p | 10:30a-9:00p | 10:30a-9:00p | 10:30a-9:00p | CLOSE
Bombay Nights,INDIAN,"5007 Honeygo Center Drive #101, Perry Hall, MD",https://www.zabihah.com/img/photos/34448_logo.jpg,4,1,https://www.zabihah.com/biz/Perry-Hall/Bombay-Nights/tOYav7LKYV,North Indian Cuisine. ,"(410) 248-3131 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard - accepted | Available to-go | null | null | null | Catering available (more info)",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Elevation Burger,AMERICAN,"1403 Main Chapel Way, Unit 103, Gambrills, MD",https://www.zabihah.com/img/photos/chain_274.jpg,NR,0,https://www.zabihah.com/biz/Gambrills/Elevation-Burger/ni0Q2bdQpV,"Elevation Burger is recognized as one of the most innovative burger chains in the country. Elevation serves only 100% USDA-certified organic, 100% grass-fed, 100% free-range halal beef burgers freshly ground on-premises. ","(410) 721-2170 | Partial halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard - accepted | Available to-go | null | Parking available |  null | null | null | null | null | Clean restrooms | null | Wheelchair accessible | Child-friendly premises",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Wings Things & More,"ITALIAN, AMERICAN","18 Franklin Blvd., Reisterstown, MD",https://www.zabihah.com/img/photos/56836_logo.jpg,NR,0,https://www.zabihah.com/biz/Reisterstown/Wings-Things-amp-More/8IGan9C3Kc,"Most items available in halal, so please ask for halal first before ordering. Wings Things &amp; More is a restaurant located on Franklin Boulevard just behind Franklin High School. We specialize in jumbo party wings with your choice out of 26 unique flavors!! Our pizza is hand tossed with all natural ingredients and cooked in a traditional brick oven. We also sell subs, calzones, gyro's, salads and much more! Our restaurant has been rated one of the best in the Owings Mills/Reisterstown area because of our all natural ingredients and our outstanding customer service! Wings Things &amp; More takes carry out, delivers, and caters to large events! ","(410) 833-9464 | Partial halal menu | Alcohol-free | $ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card , Discover - accepted | Available to-go | null | Parking available | null | Catering available (more info)",11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-11:00p | 11:00a-12:00a | 11:30a-12:00a
Buy-N-Go,"HALAL MEAT, GROCERIES, AMERICAN","13 Aquahart Road, Glen Burnie, MD",https://www.zabihah.com/img/photos/57332.jpg,NR,0,https://www.zabihah.com/biz/Glen-Burnie/Buy-N-Go/4oha2DzYQR,"Halal Fried Chicken, Chicken Fingers and Chicken Fillet Sandwich. ","(410) 242-2858 | Partial halal menu | Alcohol-free | $ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card - accepted | Available to-go | null | Parking available | null | null | No prayer accomodations",11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p | 11:00a-8:00p
Eastern Kabob,"INDIAN, PAKISTANI","7839 Eastpoint Mall, Dundalk, MD",https://www.zabihah.com/img/photo_zabihah.png,NR,0,https://www.zabihah.com/biz/Dundalk/Eastern-Kabob/5Lkhm8gjFE,South Asian halal cuisine. ,"(443) 530-3570 | Partial halal menu | null | $$ out of $$$$ | Cash , VISA , MasterCard , American Express , Debit Card - accepted | Available to-go",11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p | 11:00a-10:00p
Fiyah Island Grill,"CARIBBEAN, JAMAICAN","2416 East Monument Street, Baltimore, MD",https://www.zabihah.com/img/photo_zabihah.png,NR,0,https://www.zabihah.com/biz/Baltimore/Fiyah-Island-Grill/pZf6G5JxzH,"Serving Authentic Jamaican Cuisine. Our cooks put special care into every dish we prepare. Every meal is made to order hot and fresh. Jamaican Food is known and enjoyed across the world for its exotic flavor. Fiyah started as a dream and a vision years ago, that we made into a reality. 'Fiyah' is the state of doing things well. We do! Putting a version of a home cooked, Authentic Jamaican meal back in the community, giving good vibes when you come in, and cooked right into your food. ","(410) 675-4000 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | null | Parking available",11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p | 11:00a-9:30p
Chandni Chowk Restaurant & Banquet Hall,"INDIAN, PAKISTANI","1109 Ingleside Avenue, Baltimore, MD",https://www.zabihah.com/img/photos/148622_logo.jpg,NR,0,https://www.zabihah.com/biz/Baltimore/Chandni-Chowk-Restaurant-amp-Banquet-Hall/tjvHrtvCjH,"Chandni Chowk is a restaurant with calm and cozy atmosphere, great food, made fresh on spot! It is also available for all kinds of parties (200+ Poeple) ","(410) 744-1202 | Full halal menu | Alcohol-free | $$ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | Delivery available",2:00p-1:00a | CLOSE | 2:00p-1:00a | 2:00p-1:00a | 2:00p-1:00a | 2:00p-1:00a | 2:00p-1:00a
Peri Peri Original,"PORTUGESE, AMERICAN","10917 Boulevard Circle, Owings Mills, MD",https://www.zabihah.com/img/photos/149660_logo.jpg,NR,0,https://www.zabihah.com/biz/Owings-Mills/Peri-Peri-Original/3l7yvXomRV,"Halal Peri-Peri grilled chicken, burgers, wraps. The Portuguese were prolific explorers, and on their many journeys of discovery they amassed a treasure trove of herbs and spices. One of the best known spices is Peri Peri, derived from the tiny chilli peppers that the Portuguese introduced from Angola and Mozambique. Blended with secret herbs and spices this resulted in the infamous fiery hot sauce that we use. We marinade our chicken pieces for 24 hrs resulting in fantastic saucy and succulent mouth watering chicken. ","(410) 413-2111 | Full halal menu | Alcohol-free | $ out of $$$$ | Cash , VISA , MasterCard , Debit Card - accepted | Available to-go | Delivery available | Parking available | Reservations not accepted",11:00a-9:30p | 11:00a-9:30p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p | 11:00a-9:00p
